JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs
easymock-5.2.0.jar,3,10,0.7692307692307693,0.6381246447563171,Partially Present. Need manual review.,EasyMockSupport,4,7,0,0.0,0.5650235414505005,Projects/easymock-5.2.0/EasyMockSupport/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
easymock-5.2.0.jar,3,10,0.7692307692307693,0.6381246447563171,Partially Present. Need manual review.,EasyMockSupport,5,4,0,0.0,0.6532871723175049,Projects/easymock-5.2.0/EasyMockSupport/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,LoggerFactory,1,2,1,0.3333333333333333,0.5278407335281372,Projects/slf4j-api-2.0.10/LoggerFactory/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,LoggerFactory,2,2,0,0.0,0.5686548352241516,Projects/slf4j-api-2.0.10/LoggerFactory/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,LoggerFactory,3,2,0,0.0,0.5265256762504578,Projects/slf4j-api-2.0.10/LoggerFactory/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,LoggerFactory,4,2,0,0.0,0.6898701190948486,Projects/slf4j-api-2.0.10/LoggerFactory/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,LoggerFactory,5,2,0,0.0,0.7251730561256409,Projects/slf4j-api-2.0.10/LoggerFactory/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,MDC,1,3,0,0.0,0.7302306294441223,Projects/slf4j-api-2.0.10/MDC/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,MDC,2,1,0,0.0,0.4270291328430176,Projects/slf4j-api-2.0.10/MDC/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,MDC,3,3,0,0.0,0.44274622201919556,Projects/slf4j-api-2.0.10/MDC/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,MDC,4,2,0,0.0,0.4159683287143707,Projects/slf4j-api-2.0.10/MDC/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
slf4j-api-2.0.10.jar,2,12,0.8571428571428571,0.6713369488716125,Partially Present. Need manual review.,MDC,5,3,0,0.0,0.43899664282798767,Projects/slf4j-api-2.0.10/MDC/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
scalacheck_3-1.17.0.jar,0,4,1.0,0.6817966103553772,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestResult,1,0,0,1,0.594105064868927,N/A,failure,Model could not predict any correct FQNs.,True
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestResult,2,0,0,1,0.48451927304267883,N/A,failure,Model could not predict any correct FQNs.,True
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestResult,3,4,0,0.0,0.5136650800704956,Projects/junit-4.6/TestResult/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestResult,4,0,1,1.0,0.3437456488609314,Projects/junit-4.6/TestResult/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestResult,5,4,2,0.3333333333333333,0.6756219863891602,Projects/junit-4.6/TestResult/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestFailure,1,5,2,0.2857142857142857,0.5647757053375244,Projects/junit-4.6/TestFailure/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestFailure,2,9,0,0.0,0.5655079483985901,Projects/junit-4.6/TestFailure/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestFailure,3,1,1,0.5,0.43644633889198303,Projects/junit-4.6/TestFailure/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestFailure,4,1,1,0.5,0.39546164870262146,Projects/junit-4.6/TestFailure/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestFailure,5,1,1,0.5,0.6241273283958435,Projects/junit-4.6/TestFailure/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestSuite,1,3,1,0.25,0.52613365650177,Projects/junit-4.6/TestSuite/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestSuite,2,2,0,0.0,0.4802308678627014,Projects/junit-4.6/TestSuite/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestSuite,3,1,1,0.5,0.6493517756462097,Projects/junit-4.6/TestSuite/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestSuite,4,2,1,0.3333333333333333,0.5321773290634155,Projects/junit-4.6/TestSuite/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
junit-4.6.jar,3,8,0.7272727272727273,0.72441166639328,Partially Present. Need manual review.,TestSuite,5,2,1,0.3333333333333333,0.4610527753829956,Projects/junit-4.6/TestSuite/sample_4/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
spring-boot-configuration-processor-3.2.2.jar,0,11,1.0,0.8259963393211365,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Jsoup,1,4,0,0.0,0.583743155002594,Projects/jsoup-1.15.3/Jsoup/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Jsoup,2,3,1,0.25,0.642974853515625,Projects/jsoup-1.15.3/Jsoup/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Jsoup,3,4,0,0.0,0.5326612591743469,Projects/jsoup-1.15.3/Jsoup/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Jsoup,4,3,1,0.25,0.571864664554596,Projects/jsoup-1.15.3/Jsoup/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Jsoup,5,3,0,0.0,0.5265479683876038,Projects/jsoup-1.15.3/Jsoup/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,HttpStatusException,1,0,1,1.0,0.5213268995285034,Projects/jsoup-1.15.3/Jsoup/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,HttpStatusException,2,3,0,0.0,0.46746188402175903,Projects/jsoup-1.15.3/HttpStatusException/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,HttpStatusException,3,4,0,0.0,0.6762841939926147,Projects/jsoup-1.15.3/HttpStatusException/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,HttpStatusException,4,3,0,0.0,0.5416911840438843,Projects/jsoup-1.15.3/HttpStatusException/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,HttpStatusException,5,5,0,0.0,0.5775574445724487,Projects/jsoup-1.15.3/HttpStatusException/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Element,1,4,0,0.0,0.6766700148582458,Projects/jsoup-1.15.3/Element/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Element,2,4,0,0.0,0.5179534554481506,Projects/jsoup-1.15.3/Element/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Element,3,4,2,0.3333333333333333,0.6819748282432556,Projects/jsoup-1.15.3/Element/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Element,4,4,0,0.0,0.6246005296707153,Projects/jsoup-1.15.3/Element/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Element,5,5,0,0.0,0.571374237537384,Projects/jsoup-1.15.3/Element/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Elements,1,0,0,1,0.625048816204071,Projects/jsoup-1.15.3/Element/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Elements,2,4,0,0.0,0.5435808300971985,Projects/jsoup-1.15.3/Elements/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Elements,3,4,0,0.0,0.5620756149291992,Projects/jsoup-1.15.3/Elements/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Elements,4,0,0,1,0.5401326417922974,Projects/jsoup-1.15.3/Elements/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Elements,5,4,0,0.0,0.600025475025177,Projects/jsoup-1.15.3/Elements/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Selector,1,5,0,0.0,0.6488544344902039,Projects/jsoup-1.15.3/Selector/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Selector,2,0,0,1,0.298383891582489,Projects/jsoup-1.15.3/Selector/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Selector,3,2,1,0.3333333333333333,0.6923937201499939,Projects/jsoup-1.15.3/Selector/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Selector,4,2,1,0.3333333333333333,0.5330545902252197,Projects/jsoup-1.15.3/Selector/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Selector,5,4,0,0.0,0.5877314209938049,Projects/jsoup-1.15.3/Selector/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Attribute,1,0,0,1,0.707524836063385,Projects/jsoup-1.15.3/Selector/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Attribute,2,3,1,0.25,0.5582907795906067,Projects/jsoup-1.15.3/Attribute/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Attribute,3,3,1,0.25,0.59199059009552,Projects/jsoup-1.15.3/Attribute/sample_2/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Attribute,4,4,1,0.2,0.5398558974266052,Projects/jsoup-1.15.3/Attribute/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,Attribute,5,4,0,0.0,0.5910733938217163,Projects/jsoup-1.15.3/Attribute/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,NodeTraversor,1,4,0,0.0,0.5225400924682617,Projects/jsoup-1.15.3/NodeTraversor/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,NodeTraversor,2,4,3,0.42857142857142855,0.6807011365890503,Projects/jsoup-1.15.3/NodeTraversor/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,NodeTraversor,3,5,0,0.0,0.6183896660804749,Projects/jsoup-1.15.3/NodeTraversor/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,NodeTraversor,4,5,0,0.0,0.5533791184425354,Projects/jsoup-1.15.3/NodeTraversor/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
jsoup-1.15.3.jar,7,11,0.6111111111111112,0.6620373725891113,Partially Present. Need manual review.,NodeTraversor,5,5,0,0.0,0.625110924243927,Projects/jsoup-1.15.3/NodeTraversor/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
bcprov-jdk18on-1.72.jar,0,20,1.0,0.7394123673439026,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
hadoop-common-3.3.6.jar,0,0,1,0.6540665626525879,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
freemarker-2.3.32.jar,0,4,1.0,0.7696586847305298,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,MarkerFactory,1,2,0,0.0,0.40369704365730286,Projects/slf4j-api-1.7.36/MarkerFactory/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,MarkerFactory,2,4,0,0.0,0.7600981593132019,Projects/slf4j-api-1.7.36/MarkerFactory/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,MarkerFactory,3,4,0,0.0,0.5107998847961426,Projects/slf4j-api-1.7.36/MarkerFactory/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,MarkerFactory,4,0,0,1,0.5056931376457214,Projects/slf4j-api-1.7.36/MarkerFactory/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,MarkerFactory,5,2,0,0.0,0.6416633725166321,Projects/slf4j-api-1.7.36/MarkerFactory/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,LoggerFactory,1,1,0,0.0,0.4976969063282013,Projects/slf4j-api-1.7.36/LoggerFactory/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,LoggerFactory,2,2,0,0.0,0.6969122290611267,Projects/slf4j-api-1.7.36/LoggerFactory/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,LoggerFactory,3,2,0,0.0,0.480516642332077,Projects/slf4j-api-1.7.36/LoggerFactory/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,LoggerFactory,4,2,0,0.0,0.5860018134117126,Projects/slf4j-api-1.7.36/LoggerFactory/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
slf4j-api-1.7.36.jar,2,12,0.8571428571428571,0.7361056804656982,Partially Present. Need manual review.,LoggerFactory,5,2,0,0.0,0.4504285454750061,Projects/slf4j-api-1.7.36/LoggerFactory/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
testng-7.9.0.jar,1,46,0.9787234042553191,0.7973996996879578,Partially Present. Need manual review.,PropertyUtils,1,0,2,1.0,0.4922465980052948,N/A,failure,Model could not predict any correct FQNs.,True
testng-7.9.0.jar,1,46,0.9787234042553191,0.7973996996879578,Partially Present. Need manual review.,PropertyUtils,2,0,4,1.0,0.7447988390922546,N/A,failure,Model could not predict any correct FQNs.,True
testng-7.9.0.jar,1,46,0.9787234042553191,0.7973996996879578,Partially Present. Need manual review.,PropertyUtils,3,1,0,0.0,0.49935293197631836,Projects/testng-7.9.0/PropertyUtils/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
testng-7.9.0.jar,1,46,0.9787234042553191,0.7973996996879578,Partially Present. Need manual review.,PropertyUtils,4,0,3,1.0,0.5688998103141785,Projects/testng-7.9.0/PropertyUtils/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
testng-7.9.0.jar,1,46,0.9787234042553191,0.7973996996879578,Partially Present. Need manual review.,PropertyUtils,5,1,3,0.75,0.48975870013237,Projects/testng-7.9.0/PropertyUtils/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-context-6.1.3.jar,0,0,1,0.706859290599823,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jakarta.servlet-api-6.0.0.jar,0,0,1,0.6279269456863403,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
guice-7.0.0.jar,0,24,1.0,0.7855347394943237,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
retrofit-2.9.0.jar,1,30,0.967741935483871,0.7866730093955994,Partially Present. Need manual review.,Retrofit,1,3,0,0.0,0.5260117650032043,Projects/retrofit-2.9.0/Retrofit/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
retrofit-2.9.0.jar,1,30,0.967741935483871,0.7866730093955994,Partially Present. Need manual review.,Retrofit,2,5,3,0.375,0.7341782450675964,Projects/retrofit-2.9.0/Retrofit/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
retrofit-2.9.0.jar,1,30,0.967741935483871,0.7866730093955994,Partially Present. Need manual review.,Retrofit,3,5,2,0.2857142857142857,0.6257082223892212,Projects/retrofit-2.9.0/Retrofit/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
retrofit-2.9.0.jar,1,30,0.967741935483871,0.7866730093955994,Partially Present. Need manual review.,Retrofit,4,0,0,1,0.7107062339782715,Projects/retrofit-2.9.0/Retrofit/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
retrofit-2.9.0.jar,1,30,0.967741935483871,0.7866730093955994,Partially Present. Need manual review.,Retrofit,5,4,2,0.3333333333333333,0.7367578744888306,Projects/retrofit-2.9.0/Retrofit/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
postgresql-42.7.1.jar,0,0,1,0.6474296450614929,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
junit-3.7.jar,0,0,1,0.6535789370536804,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassWriter,1,2,0,0.0,0.4586096704006195,Projects/asm-9.3/ClassWriter/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassWriter,2,1,1,0.5,0.7619069218635559,Projects/asm-9.3/ClassWriter/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassWriter,3,0,1,1.0,0.598525881767273,Projects/asm-9.3/ClassWriter/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassWriter,4,0,1,1.0,0.37869468331336975,Projects/asm-9.3/ClassWriter/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassWriter,5,2,0,0.0,0.45150065422058105,Projects/asm-9.3/ClassWriter/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassReader,1,1,1,0.5,0.6742669343948364,Projects/asm-9.3/ClassReader/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassReader,2,0,3,1.0,0.5112428069114685,Projects/asm-9.3/ClassReader/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassReader,3,3,0,0.0,0.5372504591941833,Projects/asm-9.3/ClassReader/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassReader,4,1,1,0.5,0.5322398543357849,Projects/asm-9.3/ClassReader/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
asm-9.3.jar,2,30,0.9375,0.7600750923156738,Partially Present. Need manual review.,ClassReader,5,1,1,0.5,0.4295450747013092,Projects/asm-9.3/ClassReader/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
spring-core-5.3.18.jar,0,48,1.0,0.7868011593818665,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
kotlin-android-extensions-runtime-1.6.21.jar,0,0,1,0.6143785119056702,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassWriter,1,2,0,0.0,0.5103333592414856,Projects/asm-9.6/ClassWriter/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassWriter,2,5,0,0.0,0.6595329642295837,Projects/asm-9.6/ClassWriter/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassWriter,3,2,0,0.0,0.5458179712295532,Projects/asm-9.6/ClassWriter/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassWriter,4,3,0,0.0,0.5331656336784363,Projects/asm-9.6/ClassWriter/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassWriter,5,0,1,1.0,0.6196661591529846,Projects/asm-9.6/ClassWriter/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassReader,1,1,1,0.5,0.7276487350463867,Projects/asm-9.6/ClassReader/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassReader,2,0,0,1,0.4406311511993408,Projects/asm-9.6/ClassReader/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
asm-9.6.jar,2,3,0.6,0.7559120655059814,Partially Present. Need manual review.,ClassReader,3,1,1,0.5,0.49826768040657043,Projects/asm-9.6/ClassReader/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
